the		:13584
tabs		:5
unwanted		:5
disadvantage		:5
attachment		:5
addressed		:5
bar		:5
helps		:5
ack		:5
gfp_kernel);		:5
non-blocking		:5
false;		:5
1);		:5
technical		:5
programmer		:5
emits		:5
chances		:5
anywhere		:5
enabled)		:5
(disabled)		:5
important:		:5
produced		:5
&t->signal->shared_pending		:5
&t->pending;		:5
sigqueue		:5
responsibility		:5
disassembly		:5
callq		:5
clearly		:5
kmalloc()		:5
bitfield		:5
catch		:5
asymmetric		:5
omap4		:5
cortex-a9		:5
behalf		:5
arrive		:5
consumes		:5
advance		:5
accomplish		:5
rpmsg_driver		:5
incoming		:5
err		:5
hotpluggable		:5
cpu_possible_mask		:5
madt		:5
manipulate		:5
defconfig		:5
attention		:5
pic		:5
absence		:5
frozen		:5
online)		:5
cpu)		:5
hotplugged		:5
offline)		:5
lightweight		:5
fastpath		:5
simple:		:5
inheritance		:5
ratio		:5
furthermore		:5
life		:5
orthogonal		:5
combinations		:5
possible:		:5
=============================		:5
map_shared		:5
denied		:5
fragmentation		:5
lies		:5
unsupported		:5
erase		:5
letting		:5
manipulation		:5
iterator		:5
structure:		:5
proceed		:5
type:		:5
assoc_array_edit		:5
operations:		:5
synchronize_rcu()		:5
modifiers		:5
collect		:5
packed		:5
identifier		:5
0x01		:5
0x00		:5
bt		:5
freeze		:5
03		:5
ls		:5
-enomem;		:5
keyword		:5
do_something_with()		:5
needed:		:5
9;		:5
atomicity		:5
triggers		:5
(ret		:5
orders		:5
halves		:5
clk_foo		:5
convenient		:5
knowledge		:5
header:		:5
busses		:5
fixing		:5
preventing		:5
arm64		:5
refuse		:5
*ref)		:5
referenced		:5
(there		:5
(since		:5
greg		:5
substantial		:5
make-bcache		:5
detach		:5
resets		:5
readahead		:5
acceptable		:5
bypassed		:5
depth		:5
comparison		:5
(ret)		:5
detail		:5
finding		:5
tricks		:5
container_of()		:5
kobject_init()		:5
shutting		:5
npins		:5
pin_base		:5
packages		:5
arrangement		:5
a5		:5
oriented		:5
assumption		:5
impose		:5
61		:5
mmc0_1_grp		:5
pinctrl_map		:5
devm_pinctrl_get()		:5
pinctrl_put()		:5
interact		:5
---------------------------------		:5
partitionable		:5
super		:5
factor		:5
loadlin		:5
auto-detected		:5
differently		:5
raid1		:5
differ		:5
externally		:5
responds		:5
start)		:5
restored		:5
repair		:5
optimal		:5
'1'		:5
divisible		:5
===========================		:5
obviously		:5
randy		:5
dunlap		:5
lzo		:5
linux's		:5
decompressor		:5
representing		:5
copying		:5
(h		:5
decompression		:5
iova		:5
translated		:5
peripherals		:5
dt		:5
init_data		:5
dereference		:5
devres		:5
noted		:5
foreground		:5
console=		:5
-------------------------------		:5
parport_negotiate		:5
parport_read		:5
parport_write		:5
port's		:5
together:		:5
(void)		:5
write_data		:5
read_status		:5
read_data		:5
command:		:5
mode=report		:5
verbose		:5
(kernel		:5
drm		:5
kgdb		:5
kvm		:5
libata		:5
m68k		:5
mips		:5
signaled		:5
paravirtualized		:5
prefer		:5
validation		:5
interfere		:5
[x86-64]		:5
(where		:5
keyboards		:5
(0		:5
tsc		:5
[arm]		:5
alternative		:5
switching		:5
hugetlb		:5
continuous		:5
monitors		:5
pae		:5
function-list		:5
[hwdrm]		:5
kbd		:5
kernelcore		:5
suppress		:5
tcp		:5
dyntick-idle		:5
printk()		:5
breakage		:5
'n'		:5
limiting		:5
affects		:5
migratable		:5
pathname		:5
fake		:5
rpc		:5
box		:5
non-executable		:5
xsaveopt		:5
wake-up		:5
computed		:5
alternatives		:5
[paride]		:5
documentation/blockdev/paridetxt		:5
offloaded		:5
callback-flood		:5
bursts		:5
consumption		:5
slub]		:5
alias		:5
vdso		:5
cp		:5
ingo		:5
molnar		:5
smp_affinity		:5
transmitted		:5
__bitwise		:5
ends		:5
function's		:5
enters		:5
esc		:5
smart		:5
packs		:5
bcl		:5
*slave);		:5
---------------------------------------		:5
=====		:5
x509genkey		:5
keyctl		:5
speculation		:5
miscellaneous		:5
smp_read_barrier_depends()		:5
*a;		:5
intervening		:5
perceive		:5
<data		:5
access_once(b);		:5
coherence		:5
divide		:5
<general		:5
1's		:5
3's		:5
implication:		:5
access_once(*a)		:5
*addr		:5
mmiowb()		:5
waiter's		:5
conceptual		:5
x86_64)		:5
p=&v>		:5
edition		:5
irq_desc		:5
solutions		:5
se-linux		:5
queries		:5
foobar		:5
docbook		:5
doc:		:5
-----		:5
smic		:5
discussed		:5
sel		:5
maxactive		:5
entry_handler		:5
near		:5
detour		:5
(except		:5
asmlinkage		:5
deliberately		:5
do_exit()		:5
million		:5
usec;		:5
rb		:5
intel(r)		:5
calculated		:5
kinds		:5
mask);		:5
he		:5
notifies		:5
non-idle		:5
onlined		:5
tasklets		:5
runnable		:5
remotely		:5
phases		:5
root=/dev/ram0		:5
gzip		:5
/initrd		:5
filters		:5
systemmap		:5
acceleration		:5
'r'		:5
/proc/diskstats		:5
446216		:5
xz_dec_test		:5
irc		:5
tree:		:5
<stable@vgerkernelorg>		:5
cherry-pick		:5
queues		:5
/sys/devices/system/memory/memoryxxx/state		:5
be)		:5
tar		:5
this)		:5
-git		:5
linux-2612		:5
2613-rc5		:5
2612-git1		:5
weekly		:5
sleep)		:5
*hwlock		:5
_never_		:5
static_key		:5
04		:5
years		:5
launch		:5
vt-d		:5
s3		:5
revision		:5
*entity);		:5
link_setup		:5
0:00		:5
buffer:		:5
orphan		:5
stacks		:5
white		:5
negatives		:5
*dmabuf		:5
map_dma_buf		:5
sg_table		:5
fds		:5
mm		:5
introduces		:5
hook		:5
vfio-pci		:5
ioctl(group		:5
ioctl(device		:5
loff_t		:5
eeh		:5
'mm'		:5
end)		:5
'vma->vm_mm'		:5
'addr'		:5
*page)		:5
cmwq		:5
highpri		:5
intensive		:5
/tmp/modprobe		:5
pnp_dev		:5
multiple;		:5
look-ups		:5
1234		:5
using_dac		:5
map_error_handling;		:5
dma_from_device);		:5
o'reilly		:5
articles		:5
georg		:5
ext2fs		:5
shared_data		:5
eisa_root_register		:5
rbu		:5
irq-flags		:5
irq-flags-tracing		:5
`scan'		:5
ega		:5
svga		:5
font)		:5
*rproc)		:5
dma_attr_write_barrier		:5
;-)		:5
io_mapping_map_atomic_wc		:5
f9		:5
clr		:5
9)		:4
clever		:4
distinction		:4
benefit		:4
disassociate		:4
labeled		:4
profile		:4
opposed		:4
invert		:4
abi		:4
disassociated		:4
clone_newns		:4
errno		:4
populates		:4
operates		:4
associate		:4
d)		:4
unshare_*		:4
flags:		:4
'filter_fn'		:4
cyclic		:4
satisfies		:4
dma_slave_config		:4
widths		:4
explanation		:4
gather		:4
from/to		:4
stopped		:4
devices'		:4
dma_async_tx_descriptor		:4
preparation		:4
tasklet		:4
prepared		:4
dma_cookie_t		:4
cookie		:4
incomplete		:4
============================================		:4
flag)		:4
processor's		:4
zeroes		:4
succeeded		:4
*cpu_addr		:4
initializes		:4
diagnostics		:4
4096		:4
gfp_kernel		:4
*vaddr		:4
*dev)		:4
opportunity		:4
kmalloc		:4
address)		:4
dma_addr		:4
unmapping		:4
*sg		:4
(note:		:4
(use		:4
suffix		:4
majority		:4
continuing		:4
device_addr		:4
-------------------------------------------		:4
bookkeeping		:4
detects		:4
<irq>		:4
stacktrace		:4
ran		:4
reasonably		:4
arrange		:4
*src		:4
sleeping		:4
entering		:4
using:		:4
*array);		:4
somebody		:4
jul		:4
dave		:4
renamed		:4
goal		:4
correctable		:4
detectors		:4
examined		:4
msrs		:4
reflect		:4
buffered		:4
dimm_a0		:4
dimm_b0		:4
csrow1		:4
populated		:4
megabytes		:4
ues		:4
identifies		:4
notices		:4
disable:		:4
desirable		:4
valuable		:4
1000		:4
subdirectories		:4
'block'		:4
bumped		:4
unity		:4
udimms		:4
offset:		:4
bank:		:4
rank:		:4
row:		:4
0x4000		:4
col:		:4
0x400		:4
channel;		:4
/dev/null		:4
tracks		:4
hour		:4
machines)		:4
increments		:4
135		:4
acquisition		:4
suffer		:4
ioctl()		:4
drivers:		:4
interfaces:		:4
readonly		:4
pc-style		:4
1996		:4
(errno		:4
enotty)		:4
read(fd		:4
&data		:4
sizeof(unsigned		:4
long));		:4
perror(read);		:4
irqcount++;		:4
done;		:4
effort		:4
mistake		:4
day		:4
conflicts		:4
extensive		:4
am		:4
difficult		:4
non-device		:4
250		:4
pseudo-tty		:4
masters		:4
devices;		:4
number:		:4
360k		:4
72		:4
120		:4
68		:4
116		:4
104		:4
112		:4
63rd		:4
/dev/lp0		:4
/dev/sdb		:4
/dev/sdc		:4
97		:4
logitech		:4
fancy		:4
140		:4
products		:4
153		:4
159		:4
ipc		:4
agp		:4
laptop		:4
183		:4
187		:4
190		:4
201		:4
202		:4
204		:4
em8300		:4
dvd		:4
205		:4
206		:4
207		:4
213		:4
pulse		:4
accelerator		:4
sequencer		:4
cyclades		:4
(under		:4
digiboard		:4
matsushita		:4
(panasonic/soundblaster)		:4
27		:4
37		:4
ibcs-2		:4
/dev/inet/udp		:4
philips		:4
lms		:4
untimed		:4
smpte		:4
comtrol		:4
rocketport		:4
riscom		:4
datacomm		:4
lp0		:4
icd		:4
sixth		:4
55		:4
59		:4
pda		:4
conflicting		:4
loadware		:4
n)		:4
communications		:4
83		:4
85		:4
isi		:4
iseries		:4
ti		:4
derived		:4
cryptographic		:4
devicenet		:4
#3		:4
smartio		:4
aux		:4
electronic		:4
vbd		:4
linkup		:4
l72xx		:4
(superh)		:4
xilinx		:4
sc26xx		:4
max3100		:4
(alternate		:4
rfcomm		:4
a2232		:4
technologies		:4
osd		:4
locally		:4
/dev/modem		:4
discipline		:4
deadlocks		:4
account		:4
socs		:4
numbered		:4
(read/write)		:4
classpath		:4
classes		:4
jar		:4
files:		:4
wrappers		:4
1>&2		:4
$fqclass		:4
straight		:4
$classdir		:4
-q		:4
!		:4
file;		:4
published		:4
va_list		:4
if(fseek(classfile		:4
++i)		:4
`git		:4
wrapping		:4
corrupt		:4
'patch'		:4
composing		:4
paste		:4
kmail		:4
tricky		:4
click		:4
highlight		:4
hopefully		:4
helpful		:4
thunderbird		:4
non-standard		:4
employ		:4
mainly		:4
platform_device		:4
familiar		:4
memcheck		:4
(both		:4
32-		:4
extremely		:4
compilation		:4
kmemcheck:		:4
adjusted		:4
overflow		:4
happy		:4
002b		:4
rip		:4
warn		:4
*info)		:4
dos		:4
indeed		:4
*t		:4
group)		:4
*q		:4
-d		:4
(from		:4
0x10		:4
si_code		:4
realize		:4
long)		:4
null);		:4
lose		:4
name)		:4
========================		:4
messaging		:4
heterogeneous		:4
multiprocessing		:4
c64x+		:4
m3		:4
offload		:4
sensitive		:4
moreover		:4
risks		:4
(thus		:4
inbound		:4
user-provided		:4
instead)		:4
handler)		:4
(either		:4
here)		:4
err;		:4
this_module		:4
announces		:4
offending		:4
trimming		:4
cpu2		:4
#echo		:4
cpu0_hotplug		:4
targeted		:4
#endif		:4
params		:4
include:		:4
delays		:4
firstly		:4
rt		:4
mix		:4
unlocked		:4
futex_waiters		:4
ramfs		:4
underneath		:4
blockdev		:4
truncate		:4
chooses		:4
=======		:4
holes		:4
[*]		:4
notifying		:4
framebuffer		:4
anyone		:4
==============================================		:4
provision		:4
adjusting		:4
msdos		:4
database		:4
nearly		:4
mib		:4
hda		:4
hda1		:4
boots		:4
===============================================================		:4
lockups		:4
stay		:4
perf		:4
timestamp		:4
non-recursive		:4
opaque		:4
(6)		:4
radix		:4
deletion		:4
cancel		:4
data:		:4
*index_key);		:4
*object);		:4
destroying		:4
iterator()		:4
incrementing		:4
told		:4
scattering		:4
keyspace		:4
bits)		:4
(say		:4
walking		:4
cpux		:4
(rather		:4
books		:4
above)		:4
nr_cpus		:4
images		:4
from:		:4
so:		:4
overwritten		:4
22x		:4
2003		:4
discouraged		:4
atomic_read()		:4
atomic_set()		:4
(;;)		:4
tmp_a		:4
concurrently		:4
adjustment		:4
atomic_dec_and_test()		:4
*v		:4
smp_mb__before_atomic();		:4
wrt		:4
sparc32		:4
_before_		:4
operation:		:4
spinlock_t		:4
*lock);		:4
gating		:4
set_rate		:4
strength		:4
versa		:4
illustrate		:4
clk_gate		:4
walk		:4
reg		:4
initializing		:4
family		:4
----------------------------		:4
virt_addr		:4
memory-mapped		:4
concrete		:4
spin_lock_irqsave(&dev_lock		:4
readl(my_status);		:4
ring_ptr);		:4
spin_unlock_irqrestore(&dev_lock		:4
initrd=		:4
kref-ed		:4
gain		:4
container_of(ref		:4
refcount);		:4
instance:		:4
link);		:4
put_entry(struct		:4
*entry)		:4
kref_get_unless_zero		:4
ssds		:4
bucket		:4
fills		:4
reliably		:4
/mnt		:4
invalidated		:4
(especially		:4
determining		:4
nonzero		:4
reaches		:4
increasing		:4
sorts		:4
updated:		:4
predefined		:4
continues		:4
kroah-hartman		:4
embedding		:4
uio		:4
convenience		:4
kobject's		:4
sanity		:4
serialization		:4
uevents		:4
improper		:4
influence		:4
housekeeping		:4
libsmbios		:4
smi_data		:4
deals		:4
biasing		:4
controller:		:4
<linux/pinctrl/pinctrlh>		:4
pinctrl_desc		:4
foo_desc		:4
foo_group		:4
maintaining		:4
-eagain		:4
(typically		:4
gc		:4
initialised		:4
patterns		:4
g1		:4
mmc0_2_grp		:4
engineers		:4
registers)		:4
<linux/pinctrl/consumerh>		:4
pinctrl_state		:4
__initdata		:4
mapping[]		:4
compact		:4
fixme:		:4
superblocks		:4
module)		:4
assembled		:4
autodetected		:4
------------------------------------------------		:4
add_new_disk		:4
role		:4
suspended		:4
acknowledged		:4
'none'		:4
select/poll		:4
thought		:4
/sys/block		:4
writemostly		:4
'in_sync'		:4
sync_action		:4
'idle'		:4
decrease		:4
'/'		:4
stripe		:4
reality		:4
subtle		:4
fortunately		:4
naturally		:4
a[0]		:4
skb		:4
operands		:4
opcode		:4
operand		:4
le16		:4
(015)		:4
2-byte		:4
guard		:4
----		:4
(phy		:4
of_xlate		:4
phy_ops		:4
*string);		:4
*phy);		:4
pm		:4
pavel		:4
machek		:4
red		:4
console)		:4
=========		:4
root=		:4
-->		:4
tried		:4
invocations		:4
iterating		:4
parport_yield		:4
parport_wait_peripheral		:4
parport_poll_peripheral		:4
spp		:4
*driver);		:4
'modes'		:4
parport_mode_tristate		:4
*handle);		:4
typedefs		:4
prototype		:4
toaster		:4
races		:4
buf		:4
negotiation		:4
2010		:4
makefile		:4
org		:4
'context'		:4
emacs		:4
spatch		:4
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~		:4
cocci=scripts/coccinelle/api/err_castcocci		:4
<smpl>		:4
</smpl>		:4
excerpt		:4
illustrated		:4
alg		:4
ima		:4
debugger		:4
msi		:4
ps/2		:4
unusable		:4
stage		:4
meaningless		:4
acpi_osi=windows		:4
logged		:4
arcnet		:4
[hwax25]		:4
[smp]		:4
incorrectly		:4
[sh]		:4
tick		:4
h/w		:4
badly		:4
msm		:4
pv		:4
guests		:4
(up		:4
(e)ide		:4
[knlboot]		:4
unregistering		:4
documentation/filesystems/nfs/nfsroottxt		:4
<cpu		:4
number>		:4
arguments:		:4
r/w		:4
lapic		:4
[libata]		:4
documentation/blockdev/ramdisktxt		:4
tft		:4
nfsv4		:4
ease		:4
on/off		:4
classic		:4
floating-point		:4
[hibernation]		:4
config_no_hz_full=y		:4
oprofile		:4
bootup		:4
[pcie]		:4
connects		:4
roms		:4
caution		:4
(max		:4
bridge's		:4
autoconfiguration		:4
param:		:4
config_rcu_nocb_cpu=y		:4
(specified		:4
periodically		:4
quiescent		:4
boosting		:4
hole		:4
zones		:4
xen]		:4
zeros		:4
uas		:4
vmalloc		:4
room		:4
vsyscalls		:4
light		:4
0f		:4
hell		:4
1785		:4
delivered		:4
pm_request_t)		:4
peter		:4
rewritten		:4
u+f000		:4
excellent		:4
inclusion		:4
john		:4
+--------------+		:4
searched		:4
fashion		:4
utilize		:4
inherently		:4
enums		:4
*match_criteria);		:4
*nb);		:4
bif_object		:4
estimate		:4
task);		:4
searching		:4
x509		:4
'e'		:4
viewed		:4
stripped		:4
barriers?		:4
interprocessor		:4
b->4		:4
&a		:4
overlap		:4
4);		:4
relied		:4
access_once(p)		:4
that:		:4
perception		:4
even-numbered		:4
odd-numbered		:4
bug:		:4
combine		:4
barrier();		:4
compilers		:4
contrast		:4
max)		:4
smp_wmb()		:4
preserve		:4
barrier:		:4
access_once(a)		:4
8;		:4
|------		:4
b->9		:4
---------->|		:4
---->|		:4
rrrrrrrrrrrrrrrrr		:4
came		:4
speculatively		:4
preceded		:4
access_once(a))		:4
(note		:4
tempted		:4
acquires		:4
e;		:4
{*f*a}		:4
wake_up();		:4
smp_wmb();		:4
addr)		:4
unlocking		:4
|--->|		:4
migrate		:4
+--->|		:4
|<------->|		:4
p>		:4
access_once(*a);		:4
3:		:4
8:		:4
encouraged		:4
`/proc/stat'		:4
i;		:4
per-file		:4
stolen		:4
encrypt		:4
developed		:4
extractable		:4
return:		:4
blah		:4
@name		:4
-man		:4
arg		:4
private:		:4
<section		:4
quote		:4
i'm		:4
tuned		:4
/sys/class		:4
/sys/devices/		:4
modular		:4
'ipmi		:4
si		:4
'generate		:4
(do		:4
poll()		:4
0xca2		:4
precisely		:4
*dev;		:4
(starting		:4
poweroff		:4
kretprobes		:4
jprobe_return()		:4
register_kretprobe()		:4
*kp);		:4
<linux/ptraceh>		:4
*rp);		:4
figures		:4
kr		:4
jr		:4
mhz		:4
bogomips		:4
simplified		:4
exiting		:4
application)		:4
robust_list_head		:4
essential		:4
retaining		:4
threaded		:4
softirq		:4
ipi		:4
wq_sysfs		:4
alloc_workqueue()		:4
unmounted		:4
cpio		:4
created:		:4
mknod		:4
system)		:4
file)		:4
0x0100		:4
history		:4
supported:		:4
focus		:4
straightforward		:4
projects		:4
last)		:4
sm501		:4
companion		:4
implicitly		:4
(unless		:4
/proc/sysrq-trigger		:4
'h'		:4
'o'		:4
sync(s)		:4
sysrq_key_op		:4
credits		:4
/proc/partitions		:4
crc32		:4
decoded		:4
hackers		:4
team		:4
menu)		:4
zone_normal		:4
memmap		:4
directory:		:4
%d\012		:4
::=		:4
escaped		:4
()		:4
pr_debugs		:4
patching		:4
fuzz		:4
modifications		:4
interdiff		:4
2612-mm1		:4
news		:4
node;		:4
(result		:4
*tree);		:4
rb_erase_augmented()		:4
subtree_last;		:4
(might		:4
use)		:4
(static_key_false(&key))		:4
lowlevel		:4
%rbp		:4
5d		:4
jmp		:4
no-op		:4
<not		:4
supported>		:4
media_entity_pipeline_start()		:4
hardware)		:4
indices		:4
tail_index		:4
buffer_size);		:4
unreferenced		:4
intermediate		:4
dma_buf_ops		:4
backing-storage		:4
importers		:4
begin_cpu_access		:4
llseek		:4
relocation		:4
decodes		:4
<io_state>		:4
pci_device		:4
any)		:4
0000:06:0d0		:4
extern		:4
*device_data		:4
rmw		:4
nval)		:4
badram		:4
///devices/pci0000:00/0000:00:010		:4
///class/video_output		:4
virtual-->physical		:4
severe		:4
mm_struct		:4
*mm)		:4
'start'		:4
'end-1'		:4
wq_mem_reclaim		:4
kmalloc_oob_right+0x65/0x75		:4
pnp_id		:4
driver_data		:4
0x80000000		:4
shifting		:4
next_input_bit()		:4
^=		:4
slicing		:4
[mem		:4
addresses:		:4
dmatest:		:4
ioapic		:4
ioremap()		:4
mydev:		:4
available\n);		:4
ignore_this_device;		:4
(!dma_set_mask(dev		:4
dma_handle))		:4
0xffff		:4
bus_to_virt()		:4
__u32		:4
*res);		:4
vme_dma_list		:4
basics		:4
glossary		:4
gooch		:4
20x		:4
introduction:		:4
faq		:4
#kernelnewbies		:4
ece1099		:4
interrupt-driven		:4
eisa_driver		:4
eisa_device_id		:4
/dev/hw_random		:4
hub		:4
/sys/class/firmware/dell_rbu/loading		:4
transmitters		:4
rfkill_set_hw_state()		:4
offered		:4
__packed;		:4
<return>		:4
yum		:4
sync_pts		:4
/proc/sys/fs/binfmt_misc		:4
/proc/sys/fs/binfmt_misc/register		:4
ioremap_wc		:4
readprofile		:4
opcontrol		:4
exe		:4
al		:3
august		:3
namespaces		:3
per-security		:3
polyinstantiated		:3
deemed		:3
administrators		:3
accommodate		:3
clone_fs		:3
associating		:3
encounters		:3
roughly		:3
clone_thread		:3
clone_sighand		:3
helpers		:3
shm		:3
hangs		:3
affecting		:3
'true'		:3
burst		:3
*config)		:3
scatter		:3
*sgl		:3
*chan)		:3
james		:3
<linux/dma-mappingh>		:3
*dma_handle		:3
<size>		:3
space)		:3
simplest		:3
wraps		:3
__get_free_pages()		:3
two)		:3
meet		:3
examining		:3
dma_set_mask()		:3
freely		:3
casting		:3
direction:		:3
dma_none		:3
addressable		:3
gfp_dma		:3
synchronisation		:3
handling:		:3
unmaps		:3
i)		:3
times)		:3
counterpart		:3
suffixes		:3
linux/dma-attrsh		:3
architecture-specific		:3
dma_attr_foo		:3
guaranteeing		:3
phys_addr_t		:3
phys_addr		:3
region)		:3
dma_memory_map		:3
residing		:3
bridge)		:3
unconditionally		:3
occupy		:3
violation		:3
pid:		:3
comm:		:3
trace:		:3
silently		:3
'y'		:3
dma_debug_entries		:3
leads		:3
ideal		:3
noting		:3
element_size		:3
accomplished		:3
trick		:3
flex_array_free		:3
involving		:3
correction		:3
2009		:3
et		:3
pushed		:3
repository		:3
harvested		:3
l2		:3
grain		:3
tie		:3
intend		:3
vendors		:3
skipped		:3
mce		:3
throttling		:3
driver)		:3
core's		:3
amd76x_edac		:3
controller's		:3
dimm_a1		:3
dimm_b1		:3
csrow3		:3
silk		:3
rank		:3
representation		:3
examine		:3
indications		:3
monitored		:3
mc0:		:3
syndrome		:3
enable:		:3
installs		:3
(0x063f4031):		:3
ranks		:3
inject		:3
dd		:3
count=1		:3
(read		:3
csrow3;		:3
savings		:3
universal		:3
formerly		:3
pcs		:3
(even		:3
mc146818		:3
standardized		:3
periods		:3
powers		:3
select(2)		:3
burn		:3
100%		:3
tight		:3
minutes		:3
serious		:3
demonstrates		:3
expose		:3
unprivileged		:3
daily		:3
ahead		:3
rtc_rd_time		:3
rtc_alm_set		:3
rtc_alm_read		:3
emulate		:3
rtc_pie_on		:3
rtc_irqp_set		:3
-s		:3
expects		:3
main(int		:3
argc		:3
%s:		:3
(i=1;		:3
%di);		:3
&rtc_tm);		:3
rtc_tmtm_hour		:3
rtc_tmtm_min		:3
okay		:3
tmp);		:3
(68k/atari)		:3
equivalent)		:3
altered		:3
unreasonable		:3
authors		:3
hundreds		:3
saying		:3
requisite		:3
publish		:3
registrations		:3
submissions		:3
*before*		:3
gen		:3
88		:3
76		:3
108		:3
autodetectable		:3
(any		:3
bsd		:3
/dev/ptmx		:3
parport0		:3
text/attribute		:3
span		:3
misc		:3
ati		:3
sun		:3
133		:3
137		:3
141		:3
142		:3
143		:3
opengl		:3
148		:3
150		:3
152		:3
154		:3
macintosh		:3
netwinder		:3
169		:3
170		:3
thinkpad		:3
175		:3
176		:3
javastation		:3
179		:3
high-speed		:3
180		:3
smm		:3
186		:3
188		:3
189		:3
/dev/vfio/vfio		:3
197		:3
198		:3
203		:3
motion		:3
227		:3
kernel-based		:3
virtualization		:3
hid		:3
240-254		:3
xt		:3
slm		:3
laser		:3
/dev/adb		:3
/dev/x0r		:3
apparently		:3
mpu-401		:3
enskip		:3
sudden		:3
isdn4linux		:3
sdl		:3
53		:3
lp1		:3
57		:3
58		:3
tool)		:3
(all		:3
17th		:3
yarc		:3
71		:3
computone		:3
128th		:3
74		:3
75		:3
quantum		:3
78		:3
winradio		:3
receiver		:3
3rd		:3
greensheet		:3
86		:3
changer		:3
comx		:3
can-bus		:3
93		:3
94		:3
device/log		:3
pp		:3
99		:3
telephony		:3
101		:3
15th		:3
nnpfs		:3
105		:3
107		:3
miromedia		:3
surround		:3
111		:3
114		:3
115		:3
customization		:3
grow		:3
devpts		:3
/dev/pts		:3
138		:3
nfs)		:3
#2		:3
512		:3
scramnet		:3
aureal		:3
vortex		:3
fifos		:3
dpt		:3
gammalink		:3
ircomm		:3
modems		:3
csa7000		:3
csa8000		:3
megarac		:3
nfast		:3
sd/mmc		:3
500		:3
conrad		:3
thr2		:3
sender		:3
ds0		:3
extraction		:3
strongarm		:3
imx		:3
osst		:3
cpci1500		:3
dci-1300		:3
gm		:3
issm		:3
verbs		:3
fingerprint		:3
agent		:3
rfd		:3
4th		:3
link;		:3
systems:		:3
stdin		:3
conform		:3
sockets		:3
tmpfs		:3
pseudoterminals		:3
slip		:3
explains		:3
convention		:3
simulates		:3
resolved		:3
ptys		:3
subdirectory		:3
fans		:3
period_ns);		:3
available:		:3
nanoseconds		:3
traditionally		:3
duty		:3
----------------------------------------------		:3
kmod		:3
colin		:3
watson		:3
<cjw44@camacuk>		:3
$1		:3
unset		:3
$0:		:3
hope		:3
fitness		:3
program);		:3
fgetc(classfile);		:3
eof)		:3
eof_error();		:3
len;		:3
this_class		:3
seek_set))		:3
utf8_error();		:3
heavily		:3
----------------------------------------------------------------------		:3
body		:3
frowned		:3
xclip		:3
graphical		:3
(tui)		:3
strip		:3
compose		:3
losing		:3
patch:		:3
composer		:3
7-bit		:3
suggest		:3
mutt		:3
likes		:3
gmail		:3
converts		:3
aims		:3
f/w		:3
choices		:3
preference		:3
mbox_client		:3
purely		:3
return;		:3
half		:3
recursive		:3
one-shot		:3
automated		:3
columns		:3
thrown		:3
kmemcheck=1		:3
(one-shot		:3
slub_debug		:3
(ffff88003e4a2024)		:3
80000000000000000000000000000000000000000088ffff0000000000000000		:3
fs:		:3
*to		:3
*from)		:3
unallocated		:3
well)		:3
sig		:3
list)		:3
&first->info		:3
sigset_t		:3
itimers		:3
heavy		:3
446		:3
854		:3
list_add_tail(&q->list		:3
&pending->list);		:3
and:		:3
*user;		:3
readlock		:3
bytemap		:3
object)		:3
rep		:3
movsl		:3
%ds:(%rsi)%es:(%rdi)		:3
{}		:3
annotations		:3
available)		:3
marking		:3
namely		:3
single-stepping		:3
assistance		:3
recently		:3
learn		:3
flavor		:3
cortex-m3		:3
rtos		:3
amp		:3
cpu-intensive		:3
sensors		:3
apps		:3
invoking		:3
payload		:3
message)		:3
virtio's		:3
ring)		:3
-erestartsys		:3
rpmsg_endpoint		:3
*priv		:3
(so		:3
them)		:3
bus)		:3
equals		:3
to)		:3
unregisters		:3
receives		:3
%d\n		:3
rusty		:3
i386:		:3
authors:		:3
advances		:3
disable/enable		:3
pseries		:3
apics		:3
apicid		:3
heuristics		:3
__cpu_disable()		:3
dont		:3
preempt_disable()		:3
config_hotplug_cpu		:3
parisc		:3
sys		:3
cpu1		:3
cpu3		:3
cpu4		:3
cpu5		:3
cpu6		:3
cpu7		:3
hooks		:3
/proc/interrupts		:3
hibernate/suspend		:3
poweroff/reboot		:3
:-)		:3
cpu_dead		:3
notifications		:3
_after_		:3
notifiers		:3
for_each_online_cpu(i)		:3
cpu_up_prepare		:3
cpu_online		:3
memory:		:3
-einval;		:3
#else		:3
tables)		:3
;;		:3
slowpath		:3
determinism		:3
statistical		:3
[which		:3
locks:		:3
playback		:3
low-prio		:3
expectation		:3
deterministic		:3
inversion		:3
pthread		:3
coded		:3
rt-mutex		:3
pi-aware		:3
(because		:3
set)		:3
pi-futex		:3
fork()		:3
clone()		:3
re-use		:3
bdi_cap_map_copy		:3
protection)		:3
chardev		:3
malloc()		:3
sysv		:3
nommu		:3
trim		:3
march		:3
vista		:3
striped		:3
assemble		:3
nb		:3
16384		:3
believe		:3
answered		:3
softlockup		:3
lockup		:3
kick		:3
instructed		:3
kicks		:3
splitting		:3
collapsing		:3
locate		:3
variation		:3
script:		:3
provided:		:3
object's		:3
differs		:3
unloading		:3
manipulating		:3
array:		:3
initialises		:3
out-of-memory		:3
deletes		:3
deferral		:3
poor		:3
nibble		:3
ignoring		:3
ptr		:3
towards		:3
unchanged		:3
backwards		:3
hugepages		:3
